,time,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF
339,2001-04-23,0.5074,0.9029,1.4412,0.4122,1.5436999999999999,1.6952
340,2001-04-24,0.5065,0.8971,1.4379,0.4115,1.5485,1.7053
341,2001-04-25,0.5079,0.8945,1.4344999999999999,0.4116,1.5459,1.7135
342,2001-04-26,0.5137,0.8979,1.4413,0.4112,1.5484,1.7059
343,2001-04-27,0.5095,0.9033,1.4418,0.4136,1.5428,1.7022
344,2001-04-30,0.5125,0.8922,1.4386,0.4129,1.5426,1.7258
345,2001-05-01,0.5173,0.8892,1.4333,0.4139,1.5350000000000001,1.7311
346,2001-05-02,0.5205,0.8934,1.435,0.4192,1.5314999999999999,1.7250999999999999
347,2001-05-03,0.5185,0.894,1.4335,0.4225,1.5319,1.7264
348,2001-05-04,0.5192,0.8898,1.4357,0.421,1.533,1.7328999999999999
349,2001-05-07,0.5183,0.8926,1.4393,0.4215,1.5352999999999999,1.729
350,2001-05-08,0.5157,0.8905,1.4385,0.4207,1.542,1.7317
351,2001-05-09,0.5252,0.8852,1.425,0.4189,1.5429,1.7416
352,2001-05-10,0.5238,0.8864,1.4227,0.427,1.5386,1.7389000000000001
353,2001-05-11,0.5217,0.8816,1.4226,0.4243,1.5433,1.7428
354,2001-05-14,0.5192,0.8752,1.419,0.4223,1.5510000000000002,1.7513
355,2001-05-15,0.5214,0.874,1.4186,0.4195,1.5527,1.7516
356,2001-05-16,0.5246,0.8785,1.424,0.4183,1.5457,1.7433
357,2001-05-17,0.5275,0.8832,1.4307,0.4231,1.5391,1.7342
358,2001-05-18,0.5301,0.8826,1.432,0.4261,1.5356999999999998,1.7387000000000001
359,2001-05-21,0.5267,0.8817,1.4395,0.4286,1.5333,1.7436
360,2001-05-22,0.5232,0.8766,1.4396,0.4263,1.537,1.7487
361,2001-05-23,0.5157,0.8654,1.4277,0.4241,1.5403,1.7667000000000002
362,2001-05-24,0.521,0.8551,1.4195,0.4195,1.5512000000000001,1.7816999999999998
363,2001-05-25,0.5204,0.8573,1.4082,0.4236,1.5466,1.7772999999999999
364,2001-05-28,0.5207,0.8614,1.4224999999999999,0.4243,1.5455999999999999,1.7741
365,2001-05-29,0.5175,0.8602,1.4203000000000001,0.4227,1.5436999999999999,1.7771
366,2001-05-30,0.5126,0.8561,1.4232,0.4207,1.5361,1.78
367,2001-05-31,0.5066,0.8551,1.426,0.4165,1.5433,1.7811
368,2001-06-01,0.5085,0.8446,1.4184,0.4094,1.5373999999999999,1.7981
369,2001-06-04,0.5077,0.8481,1.4175,0.4093,1.5364,1.7952
370,2001-06-05,0.5102,0.8461,1.4141,0.4101,1.5356,1.7939
371,2001-06-06,0.5156,0.8544,1.4141,0.4119,1.5304,1.7759
372,2001-06-07,0.5211,0.8468,1.3906,0.4132,1.5239,1.7953999999999999
373,2001-06-08,0.526,0.8514,1.3921000000000001,0.4163,1.5215999999999998,1.7891
374,2001-06-11,0.5222,0.8508,1.3786,0.4199,1.5185,1.7930000000000001
375,2001-06-12,0.5252,0.8446,1.3733,0.4173,1.5191,1.8021
376,2001-06-13,0.5285,0.8533,1.3725,0.4187,1.5236,1.7877
377,2001-06-14,0.5279,0.8552,1.3914,0.4227,1.5173,1.7869000000000002
378,2001-06-15,0.5244,0.8624,1.4021,0.4185,1.5194999999999999,1.7687
379,2001-06-18,0.5216,0.8615,1.4031,0.4159,1.5241,1.7752
380,2001-06-19,0.5214,0.8605,1.4037,0.4143,1.5342,1.7785
381,2001-06-20,0.5198,0.8539,1.4013,0.415,1.5345,1.7898
382,2001-06-21,0.5152,0.8554,1.3963999999999999,0.4138,1.5333999999999999,1.7847
383,2001-06-22,0.5158,0.8547,1.4155,0.4124,1.5231,1.7776999999999998
384,2001-06-25,0.5166,0.8576,1.4133,0.4127,1.5226,1.7728000000000002
385,2001-06-26,0.5217,0.8589,1.4123999999999999,0.413,1.5171999999999999,1.7692
386,2001-06-27,0.5181,0.8637,1.4171,0.4172,1.5175,1.7635
387,2001-06-28,0.506,0.8595,1.4172,0.4167,1.517,1.7673999999999999
388,2001-06-29,0.5107,0.844,1.408,0.4065,1.5232,1.8001
389,2001-07-02,0.5113,0.8497,1.4163000000000001,0.4076,1.5156,1.7933
390,2001-07-03,0.5172,0.8473,1.417,0.4071,1.5141,1.795
391,2001-07-04,0.5184,0.8477,1.4071,0.4079,1.5112,1.7955
392,2001-07-05,0.5142,0.8464,1.4068,0.4071,1.5110999999999999,1.7979
393,2001-07-06,0.509,0.8387,1.4033,0.4037,1.5133,1.8191000000000002
394,2001-07-09,0.5114,0.848,1.412,0.4049,1.5227,1.7927
395,2001-07-10,0.5102,0.8496,1.4087,0.4072,1.5213,1.7933
396,2001-07-11,0.5058,0.8555,1.4117,0.4062,1.5194,1.7772999999999999
397,2001-07-12,0.506,0.8582,1.408,0.4049,1.5262,1.7673
398,2001-07-13,0.508,0.8538,1.4073,0.4059,1.5335,1.7706
399,2001-07-16,0.5071,0.8545,1.4045,0.4066,1.5365,1.7694
400,2001-07-17,0.51,0.8523,1.3995,0.4058,1.5373,1.7727
401,2001-07-18,0.5159,0.8594,1.4025,0.4073,1.5382,1.7534
402,2001-07-19,0.5127,0.8737,1.4215,0.4143,1.5381,1.7217
403,2001-07-20,0.5057,0.8721,1.4295,0.413,1.5411000000000001,1.7259
404,2001-07-23,0.5084,0.8714,1.4279,0.4092,1.5433,1.7265000000000001
405,2001-07-24,0.5099,0.869,1.4205,0.4093,1.5444,1.7330999999999999
406,2001-07-25,0.508,0.8733,1.421,0.4121,1.5404,1.7247
407,2001-07-26,0.5092,0.8802,1.4274,0.4122,1.5368,1.7149999999999999
408,2001-07-27,0.5084,0.8779,1.4272,0.4121,1.5333999999999999,1.7196
409,2001-07-30,0.5061,0.8776,1.4238,0.4122,1.5312999999999999,1.7202
410,2001-07-31,0.5097,0.8741,1.4262000000000001,0.4128,1.5295,1.7271
411,2001-08-01,0.5182,0.8763,1.4252,0.4134,1.5332,1.7255
412,2001-08-02,0.5202,0.8808,1.4342,0.4178,1.5363,1.7133
413,2001-08-03,0.5167,0.8833,1.4317,0.4184,1.5345,1.7095
414,2001-08-06,0.5177,0.8843,1.4293,0.4181,1.5288,1.7069999999999999
415,2001-08-07,0.5156,0.8812,1.4181,0.4198,1.5261,1.7103000000000002
416,2001-08-08,0.5194,0.8782,1.4162,0.4183,1.5356,1.7170999999999998
417,2001-08-09,0.5126,0.8804,1.4169,0.4234,1.5337,1.7090999999999998
418,2001-08-10,0.5128,0.8921,1.4256,0.4256,1.5391,1.6888
419,2001-08-13,0.5177,0.893,1.4231,0.4255,1.5392000000000001,1.6945000000000001
420,2001-08-14,0.5218,0.8971,1.4203000000000001,0.4277,1.5383,1.6911
421,2001-08-15,0.5284,0.9027,1.4288,0.4307,1.536,1.6792
422,2001-08-16,0.524,0.9138,1.4405999999999999,0.434,1.5279,1.6622
423,2001-08-17,0.5357,0.9115,1.4433,0.4326,1.5377999999999998,1.6663999999999999
424,2001-08-20,0.5332,0.9181,1.4451,0.4392,1.5427,1.6564
425,2001-08-21,0.5352,0.9137,1.444,0.4369,1.5448,1.6617
426,2001-08-22,0.5331,0.9178,1.4545,0.4392,1.5479,1.6541000000000001
427,2001-08-23,0.5338,0.9131,1.4485000000000001,0.4409,1.542,1.6654
428,2001-08-24,0.5344,0.9147,1.4468,0.4405,1.5394999999999999,1.6609
429,2001-08-27,0.5287,0.9148,1.4428,0.4411,1.5393,1.6648
430,2001-08-28,0.5307,0.9118,1.4434,0.438,1.5401,1.6662
431,2001-08-29,0.5288,0.9134,1.454,0.4408,1.5390000000000001,1.6631
432,2001-08-30,0.5317,0.9082,1.4515,0.4392,1.5457999999999998,1.6705999999999999
433,2001-08-31,0.5293,0.9163,1.457,0.4423,1.5447,1.6536
434,2001-09-03,0.5275,0.9125,1.4542,0.4395,1.5512000000000001,1.6631
435,2001-09-04,0.5206,0.9078,1.454,0.4371,1.5507,1.6701000000000001
436,2001-09-05,0.5207,0.8883,1.4441,0.4316,1.5589,1.7024
437,2001-09-06,0.5221,0.8868,1.4573,0.4325,1.5565,1.7050999999999998
438,2001-09-07,0.5195,0.8952,1.4571,0.4354,1.5573000000000001,1.6885
439,2001-09-10,0.5136,0.9076,1.461,0.4346,1.5655999999999999,1.6731
440,2001-09-11,0.5199,0.8984,1.4562,0.4306,1.5631,1.6884000000000001
441,2001-09-12,0.5167,0.9109,1.476,0.4316,1.5643,1.6457000000000002
442,2001-09-13,0.5159,0.907,1.4678,0.4269,1.5624,1.6595
443,2001-09-14,0.515,0.9109,1.4714,0.4242,1.5664,1.6487
444,2001-09-17,0.5024,0.9205,1.4721,0.4238,1.5643,1.6221
445,2001-09-18,0.4977,0.9244,1.4655,0.4117,1.5697,1.6051
446,2001-09-19,0.4942,0.9268,1.4676,0.4134,1.5728,1.5987
447,2001-09-20,0.4921,0.9263,1.4683,0.4118,1.5691000000000002,1.5964
448,2001-09-21,0.4848,0.9273,1.466,0.4116,1.5712000000000002,1.5854
449,2001-09-24,0.493,0.9144,1.4567999999999999,0.4023,1.5713,1.5792000000000002
450,2001-09-25,0.4942,0.9165,1.4635,0.403,1.5707,1.5977999999999999
451,2001-09-26,0.4914,0.9232,1.4701,0.4069,1.5704,1.588
452,2001-09-27,0.4863,0.923,1.4748,0.405,1.572,1.5997
453,2001-09-28,0.4912,0.9178,1.4744,0.4003,1.5779999999999998,1.6131
454,2001-10-01,0.4952,0.9114,1.4744,0.4073,1.5792000000000002,1.6208
455,2001-10-02,0.4952,0.9169,1.4788000000000001,0.4064,1.5735000000000001,1.6172
456,2001-10-03,0.4954,0.9182,1.4683,0.4052,1.5676999999999999,1.6197
457,2001-10-04,0.4993,0.9142,1.4767000000000001,0.4072,1.5686,1.6229
458,2001-10-05,0.5069,0.9181,1.4765,0.4089,1.5688,1.6209
459,2001-10-08,0.5079,0.9187,1.4842,0.4146,1.562,1.6164
460,2001-10-09,0.4997,0.9204,1.4741,0.4167,1.5612,1.6087
461,2001-10-10,0.5017,0.9132,1.4581,0.4122,1.5655000000000001,1.6248
462,2001-10-11,0.5013,0.9102,1.4514,0.4135,1.5676999999999999,1.6282999999999999
463,2001-10-12,0.5057,0.9025,1.4451,0.4146,1.5651000000000002,1.6449
464,2001-10-15,0.5146,0.9113,1.452,0.4154,1.5628,1.6255
465,2001-10-16,0.5118,0.9078,1.4485999999999999,0.4211,1.5581,1.6282999999999999
466,2001-10-17,0.5099,0.9079,1.4487999999999999,0.4189,1.5652,1.6356000000000002
467,2001-10-18,0.5073,0.9029,1.4466,0.4181,1.5705,1.6396
468,2001-10-19,0.509,0.9035,1.444,0.4162,1.5781,1.6372
469,2001-10-22,0.5103,0.899,1.4333,0.4169,1.5745,1.6425999999999998
470,2001-10-23,0.5075,0.8911,1.4245999999999999,0.4189,1.5782,1.6587
471,2001-10-24,0.5083,0.8907,1.4258,0.4197,1.5723,1.6600000000000001
472,2001-10-25,0.5023,0.8937,1.4285,0.4183,1.5742,1.6562000000000001
473,2001-10-26,0.5012,0.8923,1.4264000000000001,0.4126,1.5737999999999999,1.6539000000000001
474,2001-10-29,0.505,0.8923,1.4365,0.4124,1.5765,1.6511
475,2001-10-30,0.5044,0.9051,1.4557,0.4141,1.5739,1.6279
476,2001-10-31,0.5026,0.9045,1.4514,0.4129,1.579,1.6244
477,2001-11-01,0.509,0.9002,1.4545,0.4108,1.5883,1.6346
478,2001-11-02,0.5085,0.9022,1.4628999999999999,0.4162,1.5944,1.6311
479,2001-11-05,0.5083,0.904,1.4626000000000001,0.4153,1.5908,1.6296
480,2001-11-06,0.5132,0.8972,1.4583,0.4158,1.5935000000000001,1.6407
481,2001-11-07,0.5159,0.8944,1.4572,0.4202,1.5928,1.6463999999999999
482,2001-11-08,0.5149,0.8979,1.4636,0.4204,1.5973000000000002,1.6357
483,2001-11-09,0.515,0.8926,1.454,0.4203,1.5989,1.6415
484,2001-11-12,0.52,0.8934,1.4563,0.4191,1.6032,1.6383999999999999
485,2001-11-13,0.5219,0.8938,1.4546000000000001,0.4227,1.6036000000000001,1.6385999999999998
486,2001-11-14,0.5194,0.8812,1.4412,0.4231,1.5933000000000002,1.6702
487,2001-11-15,0.5178,0.8827,1.4419,0.4199,1.5920999999999998,1.6646999999999998
488,2001-11-16,0.5224,0.8817,1.4321,0.417,1.591,1.6614
489,2001-11-19,0.5214,0.8843,1.427,0.4157,1.5901,1.658
490,2001-11-20,0.5206,0.8781,1.4137,0.4164,1.5906,1.6606999999999998
491,2001-11-21,0.5157,0.8831,1.4198,0.4161,1.5941,1.6491
492,2001-11-22,0.5167,0.878,1.4161000000000001,0.4101,1.6018,1.6564
493,2001-11-23,0.518,0.8779,1.4106,0.4104,1.5996000000000001,1.6612
494,2001-11-26,0.5181,0.8782,1.4093,0.4103,1.5992,1.6661000000000001
495,2001-11-27,0.5228,0.8805,1.4127,0.4129,1.5992,1.6641
496,2001-11-28,0.5213,0.8832,1.4147,0.4159,1.5935000000000001,1.6574
497,2001-11-29,0.5182,0.8877,1.4257,0.414,1.5848,1.6465
498,2001-11-30,0.5217,0.8877,1.4267,0.4133,1.58,1.6552
499,2001-12-03,0.5161,0.8956,1.4242,0.4169,1.5712000000000002,1.6415
500,2001-12-04,0.5141,0.8913,1.4239,0.4129,1.5762,1.6548
501,2001-12-05,0.5172,0.8907,1.423,0.4119,1.5714000000000001,1.6518000000000002
502,2001-12-06,0.5185,0.888,1.4165,0.4148,1.5746,1.6599
503,2001-12-07,0.5144,0.8945,1.4283000000000001,0.4167,1.5732,1.6479
504,2001-12-10,0.5146,0.8918,1.4338,0.4147,1.5751,1.6576
505,2001-12-11,0.5167,0.8908,1.4355,0.4145,1.5779999999999998,1.6629
506,2001-12-12,0.5192,0.8926,1.4394,0.4181,1.5716999999999999,1.6534
507,2001-12-13,0.5187,0.8978,1.4461,0.4204,1.5659999999999998,1.6432
508,2001-12-14,0.5198,0.8925,1.4399,0.4183,1.5697999999999999,1.6522999999999999
509,2001-12-17,0.5174,0.9026,1.4541,0.4186,1.5615,1.6295
510,2001-12-18,0.5149,0.9019,1.4588999999999999,0.4166,1.569,1.6341
511,2001-12-19,0.5112,0.9033,1.4573,0.4167,1.5742,1.6329
512,2001-12-20,0.5052,0.9008,1.4506999999999999,0.4146,1.5751,1.6385
513,2001-12-21,0.5089,0.8991,1.449,0.4108,1.5791,1.6329
514,2001-12-24,0.5081,0.8889,1.4416,0.4161,1.5859999999999999,1.6520000000000001
515,2001-12-25,0.508,0.879,1.4419,0.4175,1.5949,1.6888
516,2001-12-26,0.5071,0.8791,1.4434,0.4142,1.5948,1.6874
517,2001-12-27,0.5073,0.8804,1.4526,0.4149,1.6009,1.688
518,2001-12-28,0.5115,0.8836,1.4509,0.4148,1.5983,1.6763
519,2001-12-31,0.509,0.8853,1.4513,0.4154,1.5905,1.6728
520,2002-01-01,0.5096,0.8896,1.4546000000000001,0.4165,1.5933000000000002,1.6612
521,2002-01-02,0.5153,0.8895,1.4532,0.4157,1.5922,1.6627999999999998
522,2002-01-03,0.5159,0.9033,1.4466999999999999,0.4225,1.597,1.6444
523,2002-01-04,0.5205,0.8993,1.4388,0.4252,1.5977999999999999,1.6505
524,2002-01-07,0.5186,0.8948,1.4473,0.4303,1.5955,1.6533
525,2002-01-08,0.5237,0.8934,1.4405000000000001,0.4272,1.5975000000000001,1.6492
526,2002-01-09,0.5243,0.8933,1.4386999999999999,0.4301,1.5958,1.6542
527,2002-01-10,0.5228,0.8912,1.4375,0.4284,1.5967,1.6602000000000001
528,2002-01-11,0.5202,0.8914,1.4383,0.426,1.5974,1.661
529,2002-01-14,0.5179,0.8922,1.448,0.4232,1.5958,1.6518000000000002
530,2002-01-15,0.5176,0.8942,1.4496,0.4223,1.5946,1.6561
531,2002-01-16,0.5147,0.8836,1.4413,0.4223,1.5885,1.6665999999999999
532,2002-01-17,0.5146,0.8836,1.4374,0.4203,1.5989,1.6577
533,2002-01-18,0.5148,0.8812,1.4356,0.4217,1.6120999999999999,1.6657
534,2002-01-21,0.5181,0.8845,1.4382,0.4234,1.6137000000000001,1.6604
535,2002-01-22,0.52,0.8833,1.4353,0.4298,1.6113,1.6618
536,2002-01-23,0.5184,0.8867,1.429,0.4295,1.6093,1.6609
537,2002-01-24,0.5204,0.8774,1.4243000000000001,0.4267,1.6006,1.6739000000000002
538,2002-01-25,0.5167,0.8777,1.425,0.4275,1.6034000000000002,1.6739000000000002
539,2002-01-28,0.5146,0.8644,1.4083,0.4247,1.608,1.7042000000000002
540,2002-01-29,0.5086,0.8619,1.409,0.4226,1.5985,1.7077
541,2002-01-30,0.5072,0.8652,1.414,0.4193,1.5937999999999999,1.7001
542,2002-01-31,0.508,0.8623,1.4153,0.4167,1.5882,1.7081
543,2002-02-01,0.51,0.8592,1.4106,0.416,1.5893000000000002,1.7196
544,2002-02-04,0.5106,0.8622,1.4162,0.4171,1.5913,1.714
545,2002-02-05,0.5095,0.8698,1.4227,0.4178,1.5979999999999999,1.6983000000000001
546,2002-02-06,0.5082,0.8673,1.4156,0.4169,1.5967,1.6982
547,2002-02-07,0.5097,0.8673,1.4123999999999999,0.4157,1.608,1.6973
548,2002-02-08,0.5112,0.8704,1.4142000000000001,0.4173,1.5998999999999999,1.6909999999999998
549,2002-02-11,0.5128,0.8722,1.4151,0.4181,1.5993,1.6909
550,2002-02-12,0.5094,0.8764,1.4221,0.4204,1.5901999999999998,1.6846
551,2002-02-13,0.5098,0.8765,1.4325,0.4174,1.5914000000000001,1.6857
552,2002-02-14,0.5166,0.8716,1.4285999999999999,0.4177,1.5895000000000001,1.6999
553,2002-02-15,0.5174,0.8737,1.4304999999999999,0.4219,1.5920999999999998,1.6968999999999999
554,2002-02-18,0.5179,0.873,1.4325,0.4227,1.5901999999999998,1.6979
555,2002-02-19,0.5186,0.8708,1.4284,0.4216,1.593,1.6995
556,2002-02-20,0.5173,0.8763,1.4316,0.4215,1.5897999999999999,1.6882000000000001
557,2002-02-21,0.5171,0.8698,1.427,0.4194,1.5891,1.701
558,2002-02-22,0.5125,0.8704,1.4264000000000001,0.419,1.5905,1.6992
559,2002-02-25,0.5145,0.8752,1.4334,0.4182,1.5964,1.6905000000000001
560,2002-02-26,0.5128,0.869,1.4252,0.4175,1.6025,1.6979
561,2002-02-27,0.516,0.8637,1.417,0.4171,1.6101999999999999,1.7090999999999998
562,2002-02-28,0.5184,0.866,1.4189,0.4198,1.6082,1.7050999999999998
563,2002-03-01,0.5192,0.8695,1.4168,0.4225,1.6011,1.6966
564,2002-03-04,0.5203,0.8658,1.4181,0.4239,1.5925,1.7079
565,2002-03-05,0.5204,0.8698,1.423,0.4252,1.5909,1.6997
566,2002-03-06,0.5227,0.8719,1.4239,0.4254,1.5877,1.6942
567,2002-03-07,0.5253,0.8765,1.4226,0.429,1.5813000000000001,1.682
568,2002-03-08,0.5231,0.8815,1.4279,0.4306,1.5836999999999999,1.6695
569,2002-03-11,0.5216,0.8734,1.423,0.4309,1.5867,1.6853
570,2002-03-12,0.5201,0.8752,1.4195,0.4278,1.583,1.6799
571,2002-03-13,0.5199,0.8757,1.4157,0.4294,1.5864,1.6776
572,2002-03-14,0.5235,0.8756,1.4146,0.4288,1.5953,1.6760000000000002
573,2002-03-15,0.5262,0.8826,1.4203999999999999,0.4315,1.5922,1.6555
574,2002-03-18,0.5243,0.883,1.4248,0.4375,1.5827,1.6578
575,2002-03-19,0.5228,0.8824,1.4264999999999999,0.4357,1.5842,1.6588
576,2002-03-20,0.5304,0.8819,1.4232,0.4329,1.5853000000000002,1.6602999999999999
577,2002-03-21,0.5298,0.8857,1.431,0.4399,1.5793,1.6529
578,2002-03-22,0.5291,0.8825,1.4268,0.4383,1.5782,1.6562999999999999
579,2002-03-25,0.5296,0.878,1.4261,0.4381,1.5772,1.6667999999999998
580,2002-03-26,0.5278,0.8766,1.426,0.4372,1.5838999999999999,1.6653
581,2002-03-27,0.5287,0.8766,1.426,0.4359,1.5911,1.6683
582,2002-03-28,0.5338,0.8725,1.4242,0.4358,1.5947,1.679
583,2002-03-29,0.5334,0.8712,1.4256,0.4408,1.5926,1.6846
584,2002-04-01,0.534,0.8719,1.4259,0.4404,1.5949,1.6827999999999999
585,2002-04-02,0.5342,0.8804,1.4408,0.4417,1.5972,1.662
586,2002-04-03,0.532,0.8795,1.436,0.4411,1.593,1.6635
587,2002-04-04,0.5318,0.8812,1.4358,0.4395,1.5899999999999999,1.6598000000000002
588,2002-04-05,0.5306,0.8776,1.4336,0.4413,1.5941,1.6665999999999999
589,2002-04-08,0.5277,0.8785,1.4321,0.4375,1.5883,1.667
590,2002-04-09,0.529,0.8748,1.4309,0.4345,1.5956000000000001,1.6761
591,2002-04-10,0.5315,0.8808,1.4368,0.4355,1.5958,1.6652
592,2002-04-11,0.5349,0.8805,1.4364,0.4392,1.5924,1.6681
593,2002-04-12,0.5344,0.882,1.4383,0.4418,1.5884,1.6616
594,2002-04-15,0.5314,0.8809,1.4361,0.4421,1.5854,1.6667
595,2002-04-16,0.5334,0.8795,1.437,0.439,1.5867,1.6686
596,2002-04-17,0.5379,0.8824,1.4397,0.4416,1.5819,1.6640000000000001
597,2002-04-18,0.5397,0.8904,1.4459,0.4461,1.5751,1.6505
598,2002-04-19,0.5404,0.8908,1.4476,0.4469,1.5744,1.6474
599,2002-04-22,0.5415,0.8922,1.4476,0.4481,1.5723,1.6446
600,2002-04-23,0.5383,0.8896,1.4508,0.4481,1.5703,1.651
601,2002-04-24,0.5435,0.8887,1.4476,0.446,1.5731000000000002,1.6498
602,2002-04-25,0.5429,0.8927,1.4496,0.449,1.5672000000000001,1.6415
603,2002-04-26,0.544,0.8977,1.4555,0.4481,1.5655000000000001,1.6298
604,2002-04-29,0.5388,0.9015,1.4583,0.451,1.5615999999999999,1.6240999999999999
605,2002-04-30,0.5385,0.9032,1.4586999999999999,0.4471,1.5671,1.6200999999999999
606,2002-05-01,0.54,0.9005,1.4579,0.4481,1.5675,1.617
607,2002-05-02,0.5361,0.9063,1.4652,0.4492,1.5594999999999999,1.6023
608,2002-05-03,0.5396,0.903,1.4632,0.4459,1.5623,1.6095000000000002
609,2002-05-06,0.5399,0.9173,1.4691,0.449,1.5661,1.5863
610,2002-05-07,0.5388,0.9179,1.4684,0.4483,1.5678,1.5849
611,2002-05-08,0.5395,0.9143,1.467,0.4478,1.5667,1.5907
612,2002-05-09,0.5436,0.9049,1.4562,0.448,1.5699,1.6082
613,2002-05-10,0.5449,0.9097,1.4601,0.4516,1.5649,1.5973000000000002
614,2002-05-13,0.5473,0.914,1.4641,0.4534,1.5590000000000002,1.5901
615,2002-05-14,0.5486,0.9121,1.4577,0.456,1.5546,1.5960999999999999
616,2002-05-15,0.5492,0.903,1.4501,0.4577,1.5585,1.6137000000000001
617,2002-05-16,0.5487,0.9122,1.4605000000000001,0.459,1.557,1.5951
618,2002-05-17,0.5524,0.9118,1.4563,0.4596,1.5548,1.5964
619,2002-05-20,0.5558,0.9211,1.4582,0.4644,1.544,1.5803
620,2002-05-21,0.5563,0.9208,1.4586999999999999,0.4673,1.5415999999999999,1.5776
621,2002-05-22,0.5578,0.9194,1.4594,0.4669,1.5368,1.5784
622,2002-05-23,0.5555,0.9259,1.4592,0.473,1.5327,1.5689
623,2002-05-24,0.5568,0.9214,1.4546999999999999,0.469,1.5351,1.5786
624,2002-05-27,0.5573,0.9203,1.4581,0.4707,1.5342,1.5840999999999998
625,2002-05-28,0.5616,0.9209,1.4564,0.473,1.5331000000000001,1.5821
626,2002-05-29,0.5634,0.9286,1.459,0.4755,1.5316999999999998,1.5744
627,2002-05-30,0.5631,0.9354,1.4628999999999999,0.4765,1.5338,1.5685
628,2002-05-31,0.5673,0.9366,1.4644,0.4746,1.5345,1.5636999999999999
629,2002-06-03,0.5711,0.9337,1.4543,0.4806,1.5274,1.5723
630,2002-06-04,0.5731,0.9405,1.4633,0.4859,1.5270000000000001,1.561
631,2002-06-05,0.5738,0.9392,1.4586000000000001,0.49,1.5312000000000001,1.5654
632,2002-06-06,0.5759,0.9393,1.4597,0.4892,1.5318,1.5654
633,2002-06-07,0.5713,0.9472,1.4598,0.4918,1.5331000000000001,1.5565
634,2002-06-10,0.5684,0.9426,1.4599,0.4884,1.5322,1.5588
635,2002-06-11,0.5702,0.9441,1.4602,0.4871,1.5394999999999999,1.5594000000000001
636,2002-06-12,0.5702,0.9481,1.4718,0.4888,1.5361,1.5553
637,2002-06-13,0.5662,0.9433,1.4699,0.4924,1.5358,1.5661
638,2002-06-14,0.5603,0.943,1.4722,0.4878,1.5394,1.563
639,2002-06-17,0.5585,0.9454,1.4772,0.4841,1.5465,1.5608
640,2002-06-18,0.5657,0.9446,1.4798,0.4837,1.5474999999999999,1.5621
641,2002-06-19,0.5655,0.9526,1.4918,0.4879,1.5453000000000001,1.5491000000000001
642,2002-06-20,0.5719,0.9573,1.4922,0.4874,1.5404,1.5352999999999999
643,2002-06-21,0.5738,0.9644,1.4986,0.4918,1.528,1.5244
644,2002-06-24,0.5719,0.9705,1.4975,0.4982,1.5206,1.5116
645,2002-06-25,0.5708,0.9705,1.5009000000000001,0.4933,1.5211000000000001,1.5114999999999998
646,2002-06-26,0.5616,0.9793,1.5083,0.4934,1.5152999999999999,1.4981
647,2002-06-27,0.5643,0.9824,1.5257,0.4873,1.5182,1.4946
648,2002-06-28,0.5636,0.9882,1.5293,0.49,1.5110999999999999,1.4877
649,2002-07-01,0.562,0.9911,1.5331000000000001,0.4871,1.5165,1.4809999999999999
650,2002-07-02,0.5646,0.9913,1.5333,0.4876,1.5167000000000002,1.4832
651,2002-07-03,0.5602,0.9864,1.5356,0.4895,1.5274,1.4865
652,2002-07-04,0.5559,0.9805,1.5266,0.4883,1.5322,1.4942
653,2002-07-05,0.5572,0.9788,1.5258,0.4847,1.5287,1.496
654,2002-07-08,0.5642,0.973,1.5225,0.4853,1.5239,1.5047000000000001
655,2002-07-09,0.5674,0.9911,1.5436,0.491,1.5230000000000001,1.4835
656,2002-07-10,0.5648,0.993,1.5478,0.492,1.5118,1.4828999999999999
657,2002-07-11,0.5575,0.989,1.5493999999999999,0.4877,1.5199,1.4861
658,2002-07-12,0.5581,0.9879,1.5527,0.4833,1.5248,1.484
659,2002-07-15,0.5606,0.9906,1.5535999999999999,0.4849,1.5338,1.483
660,2002-07-16,0.5569,1.0033,1.5699999999999998,0.486,1.5387,1.4619
661,2002-07-17,0.5518,1.0124,1.5760999999999998,0.4863,1.5393,1.4485999999999999
662,2002-07-18,0.5532,1.0068,1.5715,0.482,1.5396,1.4555
663,2002-07-19,0.5568,1.0121,1.5737999999999999,0.4823,1.5445,1.4472
664,2002-07-22,0.5473,1.0117,1.5773000000000001,0.4883,1.5436,1.4426
665,2002-07-23,0.5397,1.0079,1.5793,0.4803,1.5638999999999998,1.4438
666,2002-07-24,0.5456,0.9891,1.5625,0.4733,1.5819,1.4686
667,2002-07-25,0.5405,0.9952,1.5716,0.4728,1.5634000000000001,1.458
668,2002-07-26,0.5361,1.0037,1.5842,0.4661,1.5684,1.4417
669,2002-07-29,0.54,0.9859,1.5657,0.4627,1.5855000000000001,1.466
670,2002-07-30,0.5439,0.9811,1.5641,0.4673,1.5724,1.4853
671,2002-07-31,0.5423,0.9832,1.5718999999999999,0.4671,1.5749,1.4821
672,2002-08-01,0.5392,0.9774,1.5631,0.4651,1.5842,1.4853
673,2002-08-02,0.539,0.9844,1.5611000000000002,0.4626,1.5913,1.4726
674,2002-08-05,0.5276,0.9859,1.5697999999999999,0.464,1.5848,1.4708999999999999
675,2002-08-06,0.5307,0.9801,1.5603,0.4577,1.5971,1.4825
